sample identifier,injection id,data cube label,retention volume (mL),absorbance (mAU),pH (pH),temperature (degC),system flow (mL/min)
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32817.80859375,2.052720069885254,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32819.11328125,2.0511374473571777,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32820.421875,2.0502641201019287,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32821.73046875,2.050941228866577,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32823.03515625,2.0516350269317627,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32824.34765625,2.0516490936279297,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32825.65234375,2.051755428314209,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32826.9609375,2.0518171787261963,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32828.2734375,2.051389455795288,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32829.578125,2.0510523319244385,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32830.890625,2.0520448684692383,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32832.1953125,2.054414749145508,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32833.50390625,2.05521559715271,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32834.8125,2.056224822998047,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32836.12109375,2.057234048843384,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32837.4296875,2.0568289756774902,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32838.73828125,2.055013418197632,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32840.04296875,2.0535404682159424,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32841.35546875,2.0534448623657227,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32842.66015625,2.0532448291778564,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32843.96875,2.0535895824432373,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32845.27734375,2.055016040802002,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32846.58203125,2.0573301315307617,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32847.89453125,2.059126138687134,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32849.203125,2.05947208404541,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32850.5078125,2.0579657554626465,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32851.81640625,2.0562777519226074,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32853.12109375,2.053743362426758,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32854.4296875,2.0540127754211426,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32855.7421875,2.054793119430542,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32857.046875,2.0545637607574463,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32858.35546875,2.054074764251709,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32859.6640625,2.053839921951294,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32860.97265625,2.0532829761505127,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32862.28125,2.0533876419067383,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32863.5859375,2.0523314476013184,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32864.8984375,2.0500378608703613,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32866.20703125,2.0493593215942383,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32867.51171875,2.0491864681243896,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32868.8203125,2.049435615539551,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32870.12890625,2.0502028465270996,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32871.43359375,2.051361083984375,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32872.74609375,2.0519356727600098,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32874.05078125,2.0524070262908936,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32875.36328125,2.0522115230560303,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32876.671875,2.05204701423645,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32877.9765625,2.051544189453125,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32879.2890625,2.0504133701324463,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32880.59375,2.0489351749420166,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32881.90234375,2.048694372177124,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32883.2109375,2.047638177871704,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32884.51953125,2.046541213989258,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32885.82421875,2.0463929176330566,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32887.1328125,2.046344757080078,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32888.4375,2.0465002059936523,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32889.75,2.0474867820739746,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32891.0546875,2.0485198497772217,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32892.36328125,2.048921585083008,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32893.671875,2.049071788787842,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32894.98046875,2.049273729324341,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32896.2890625,2.05025315284729,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32897.59765625,2.0517261028289795,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32898.90625,2.0538790225982666,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32900.21484375,2.0563809871673584,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32901.51953125,2.0575568675994873,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32902.83203125,2.05749249458313,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32904.140625,2.0574262142181396,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32905.4453125,2.0563278198242188,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32906.75390625,2.0561230182647705,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32908.05859375,2.0573511123657227,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32909.37109375,2.0584287643432617,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32910.6796875,2.05771541595459,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32911.984375,2.056950092315674,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32913.296875,2.055474281311035,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32914.60546875,2.053412675857544,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32915.91015625,2.052349805831909,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32917.21875,2.052708864212036,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32918.52734375,2.0531859397888184,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32919.8359375,2.052790641784668,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32921.140625,2.0523974895477295,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32922.4453125,2.0525405406951904,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32923.7578125,2.0505330562591553,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32925.06640625,2.048752546310425,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32926.37109375,2.04862117767334,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32927.68359375,2.0493195056915283,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32928.98828125,2.050579309463501,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32930.296875,2.0521650314331055,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32931.60546875,2.0522539615631104,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32932.91015625,2.050804376602173,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32934.22265625,2.048605442047119,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32935.52734375,2.0472161769866943,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32936.83984375,2.0477073192596436,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32938.1484375,2.049561023712158,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32939.453125,2.050746440887451,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32940.76171875,2.050266742706299,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32942.0703125,2.049527883529663,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32943.37890625,2.0495545864105225,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32944.6875,2.04929780960083,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32945.9921875,2.0493674278259277,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32947.30078125,2.0505659580230713,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32948.61328125,2.0521552562713623,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32949.91796875,2.0535619258880615,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32951.23046875,2.055624008178711,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32952.53515625,2.056837797164917,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32953.84375,2.0547895431518555,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32955.15234375,2.052442789077759,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32956.4609375,2.051368236541748,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32957.765625,2.0505611896514893,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32959.07421875,2.0489141941070557,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32960.37890625,2.046664237976074,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32961.69140625,2.043524980545044,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32962.99609375,2.039834499359131,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32964.3046875,2.036874294281006,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32965.61328125,2.0346269607543945,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32966.921875,2.03299617767334,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32968.23046875,2.032273769378662,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32969.5390625,2.0320043563842773,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32970.84375,2.0319347381591797,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32972.15625,2.0322062969207764,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32973.4609375,2.033111095428467,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32974.76953125,2.0348353385925293,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32976.08203125,2.0364205837249756,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32977.38671875,2.0384106636047363,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32978.6953125,2.04083514213562,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32980.00390625,2.0431408882141113,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32981.3125,2.0448074340820312,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32982.62109375,2.045877695083618,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32983.92578125,2.045980453491211,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32985.234375,2.046259880065918,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32986.546875,2.0465147495269775,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32987.8515625,2.0466411113739014,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32989.16015625,2.0463576316833496,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32990.46875,2.045656204223633,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32991.77734375,2.0450327396392822,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32993.08203125,2.0447421073913574,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32994.38671875,2.0442087650299072,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32995.69921875,2.043437957763672,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32997.0078125,2.0422840118408203,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32998.3125,2.0410892963409424,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,32999.625,2.040630578994751,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33000.9296875,2.041872262954712,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33002.23828125,2.042912006378174,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33003.546875,2.0428013801574707,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33004.8515625,2.0427558422088623,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33006.1640625,2.041891098022461,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33007.47265625,2.040438175201416,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33008.78125,2.0394742488861084,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33010.08984375,2.0397844314575195,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33011.39453125,2.040306329727173,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33012.703125,2.0405187606811523,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33014.01171875,2.041407823562622,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33015.3203125,2.0423905849456787,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33016.62890625,2.0418813228607178,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33017.9375,2.039759874343872,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33019.2421875,2.0367162227630615,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33020.5546875,2.034606456756592,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33021.859375,2.0341386795043945,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33023.16796875,2.0349326133728027,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33024.4765625,2.0364511013031006,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33025.78515625,2.0367987155914307,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33027.09375,2.035240888595581,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33028.40234375,2.0322701930999756,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33029.70703125,2.02986741065979,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33031.015625,2.0290894508361816,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33032.3203125,2.028204917907715,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33033.6328125,2.0278828144073486,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33034.94140625,2.0297727584838867,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33036.24609375,2.0325114727020264,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33037.5546875,2.0346548557281494,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33038.859375,2.035794973373413,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33040.16796875,2.0358810424804688,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33041.48046875,2.035332679748535,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33042.78515625,2.0332319736480713,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33044.09765625,2.034266948699951,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33045.40625,2.0356736183166504,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33046.7109375,2.035794734954834,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33048.0234375,2.035159111022949,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33049.328125,2.0340676307678223,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33050.63671875,2.0326807498931885,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33051.9453125,2.031904458999634,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33053.25390625,2.0302140712738037,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33054.5625,2.02823543548584,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33055.87109375,2.0270795822143555,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33057.17578125,2.0261473655700684,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33058.48828125,2.025991201400757,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33059.79296875,2.026655435562134,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33061.1015625,2.027390718460083,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33062.41015625,2.027700901031494,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33063.71875,2.027787446975708,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33065.0234375,2.028158664703369,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33066.328125,2.0289645195007324,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33067.640625,2.029562473297119,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33068.94921875,2.0296640396118164,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33070.25390625,2.0294549465179443,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33071.56640625,2.0294978618621826,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33072.875,2.0300893783569336,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33074.1796875,2.0306804180145264,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33075.48828125,2.0304458141326904,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33076.79296875,2.0297017097473145,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33078.1015625,2.029733896255493,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33079.4140625,2.031130313873291,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33080.71875,2.0325729846954346,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33082.03125,2.0330307483673096,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33083.33984375,2.0328879356384277,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33084.64453125,2.033808946609497,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33085.953125,2.035475015640259,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33087.26171875,2.036123514175415,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33088.5703125,2.035360813140869,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33089.87890625,2.034442186355591,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33091.18359375,2.0342347621917725,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33092.49609375,2.0349714756011963,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33093.8046875,2.0373177528381348,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33095.109375,2.0379457473754883,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33096.421875,2.0381412506103516,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33097.7265625,2.0388011932373047,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33099.03515625,2.03971266746521,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33100.34375,2.0398592948913574,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33101.6484375,2.0390751361846924,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33102.95703125,2.037663459777832,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33104.26171875,2.0385265350341797,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33105.5703125,2.0400872230529785,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33106.8828125,2.041531562805176,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33108.1875,2.04217267036438,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33109.49609375,2.0411620140075684,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33110.8046875,2.038984775543213,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33112.11328125,2.036005973815918,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33113.421875,2.0333592891693115,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33114.7265625,2.0323801040649414,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33116.0390625,2.0322351455688477,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33117.34765625,2.0310046672821045,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33118.65234375,2.028898239135742,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33119.96484375,2.027113914489746,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33121.26953125,2.025179147720337,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33122.578125,2.022446870803833,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33123.88671875,2.0205392837524414,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33125.1953125,2.0201828479766846,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33126.50390625,2.019869804382324,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33127.8125,2.020023822784424,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33129.1171875,2.020611524581909,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33130.4296875,2.020756483078003,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33131.734375,2.0194427967071533,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33133.04296875,2.017981767654419,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33134.3515625,2.018892765045166,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33135.66015625,2.020387649536133,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33136.96484375,2.022160053253174,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33138.2734375,2.0233566761016846,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33139.58203125,2.023181676864624,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33140.890625,2.0223846435546875,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33142.1953125,2.021770477294922,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33143.50390625,2.021350622177124,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33144.81640625,2.0224814414978027,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33146.12109375,2.023946523666382,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33147.4296875,2.025413990020752,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33148.73828125,2.027028799057007,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33150.04296875,2.02846622467041,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33151.35546875,2.0282814502716064,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33152.66015625,2.027332305908203,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33153.97265625,2.0267786979675293,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33155.28125,2.027644395828247,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33156.5859375,2.0294013023376465,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33157.89453125,2.031592845916748,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33159.203125,2.0332109928131104,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33160.51171875,2.032837390899658,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33161.8203125,2.0309133529663086,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33163.125,2.027582883834839,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,33164.4375,2.0240445137023926,,,
